Name,Orig_Label,Pred_Label,Pred_Blurred_5_Label,Pred_Blurred_10_Label,Pred_Blurred_15_Label,Pred_Dark_1_Label,Pred_Dark_2_Label,Pred_Dark_3_Label,Pred_Bright_1_Label,Pred_Bright_2_Label,Pred_Bright_3_Label,Pred_Bright_4_Label,Pred_Bright_5_Label,Pred_Bright_6_Label,Pred_Bright_7_Label,Pred_Occl_5_Label,Pred_Occl_10_Label,Pred_Occl_15_Label,Pred_Occl_20_Label,Pred_Occl_25_Label
00299.png,26,18,26,18,18,26,26,26,26,26,27,11,26,19,19,26,25,18,18,26
00300.png,12,12,12,12,1,12,12,13,12,12,12,12,12,12,12,23,12,12,12,12
00301.png,5,2,5,5,5,2,5,5,5,5,5,5,5,5,5,5,5,5,5,1
00302.png,2,2,5,5,8,2,2,2,2,2,2,2,2,2,2,4,13,2,2,5
00303.png,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,17
00304.png,4,4,2,23,13,4,2,2,0,1,4,41,12,13,13,4,2,1,4,13
00305.png,3,3,12,5,42,3,7,10,3,3,9,9,3,1,3,3,3,5,11,35
00306.png,32,32,32,32,32,32,32,32,32,13,32,32,16,32,41,13,32,12,32,42
00307.png,1,1,1,8,8,1,1,1,1,1,1,1,1,1,1,1,1,13,1,18
00308.png,7,7,7,10,11,7,7,7,7,7,7,7,7,7,7,7,10,7,7,7
00309.png,38,40,38,40,12,6,38,1,40,40,40,40,40,40,40,40,35,1,38,38
00310.png,19,20,19,20,19,19,18,19,20,19,19,19,23,19,19,20,20,18,20,18
00311.png,11,11,11,11,11,11,11,11,18,11,11,11,25,11,11,11,11,11,18,11
00312.png,38,38,38,38,36,38,39,12,38,38,38,38,38,38,38,38,38,33,33,38
00313.png,38,40,38,40,40,38,40,40,40,38,40,40,38,38,33,38,38,37,38,35
00314.png,1,1,1,2,1,1,1,1,1,1,1,1,1,13,41,1,2,1,1,1
00315.png,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42
00316.png,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,24,2,2,2
00317.png,40,40,40,34,34,40,40,6,40,40,40,40,40,40,40,40,40,37,35,40
00318.png,17,17,17,17,17,17,17,17,17,32,32,41,16,16,32,17,17,17,13,17
00319.png,4,4,4,4,8,4,4,7,4,4,4,4,4,4,4,5,4,4,3,35
00320.png,8,8,8,5,7,8,10,8,8,8,8,8,7,8,8,8,8,7,7,15
00321.png,4,4,4,8,8,4,4,4,4,4,4,4,1,4,4,8,4,4,4,12
00322.png,5,5,5,5,8,5,5,3,5,4,5,4,5,5,5,5,5,4,5,13
00323.png,6,6,6,13,20,6,6,4,6,6,6,6,6,6,6,6,6,42,42,6
00324.png,31,25,31,31,31,31,31,31,31,31,18,31,31,31,31,18,11,31,31,11
00325.png,35,35,35,35,35,36,35,36,36,35,35,35,38,35,41,35,39,35,35,35
00326.png,9,9,9,33,33,10,9,9,9,9,9,9,9,9,9,9,9,9,9,33
00327.png,38,38,38,40,40,38,38,38,38,38,38,38,39,38,38,38,38,32,35,33
00328.png,8,8,5,8,8,8,8,10,8,16,8,8,8,5,5,8,8,8,8,10
00329.png,2,2,2,2,2,2,2,2,2,2,2,2,2,25,1,2,2,2,2,1
00330.png,4,4,8,10,10,4,4,4,4,4,4,4,4,4,4,4,4,18,4,1
00331.png,18,18,18,18,18,18,18,18,18,18,18,18,11,18,26,18,18,18,18,18
00332.png,3,3,10,5,10,3,3,3,3,8,3,3,3,3,3,3,3,15,8,12
00333.png,25,25,11,25,25,25,25,25,25,25,25,25,25,25,25,25,11,25,25,25
00334.png,10,10,10,10,10,10,10,10,10,10,10,10,9,41,41,10,15,10,10,10
00335.png,6,6,42,42,42,6,6,6,6,4,6,6,40,6,33,6,6,42,41,42
00336.png,7,7,5,8,7,7,8,7,7,7,7,7,7,2,7,7,7,7,7,7
00337.png,34,34,34,34,34,34,34,34,34,33,33,18,13,25,13,34,35,35,34,35
00338.png,4,4,8,3,13,4,4,4,9,4,4,4,4,4,4,3,20,4,4,4
00339.png,22,12,9,8,8,23,11,31,11,23,23,23,21,19,25,25,11,25,23,25
00340.png,10,10,5,10,10,10,10,10,10,10,10,10,10,10,15,10,10,10,10,10
00341.png,29,29,29,21,25,29,29,29,29,29,13,18,25,25,25,29,29,18,28,29
00342.png,9,9,5,10,9,7,9,7,9,9,9,16,41,16,41,9,9,9,9,13
00343.png,2,2,2,2,8,2,4,2,2,2,2,2,2,4,2,2,2,1,1,24
00344.png,38,38,39,38,33,39,38,38,38,39,39,39,39,39,38,38,38,39,38,38
00345.png,38,38,39,33,38,39,39,38,38,39,38,38,38,38,40,38,38,38,13,38
00346.png,18,18,18,18,18,18,18,18,11,18,18,18,18,18,18,18,18,18,18,18
00347.png,7,7,7,7,10,7,7,7,7,7,7,9,1,7,1,7,7,7,7,7
00348.png,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
00349.png,28,28,28,23,7,28,11,28,28,21,31,25,28,25,25,28,28,28,18,28
00350.png,17,17,17,10,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
00351.png,2,2,2,5,5,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2
00352.png,16,16,16,16,16,16,16,16,16,16,9,16,16,16,16,16,16,16,16,15
00353.png,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
00354.png,12,12,12,12,42,12,12,12,12,12,12,12,12,12,12,12,12,12,12,13
00355.png,40,40,34,34,34,40,34,6,40,40,40,34,34,40,40,34,34,35,40,35
00356.png,35,35,34,38,35,35,35,35,35,35,35,13,13,13,13,35,35,35,35,12
00357.png,3,3,5,5,5,3,3,3,3,3,3,3,3,3,5,3,3,3,7,3
00358.png,38,38,38,38,38,38,37,40,38,39,38,38,38,38,33,38,38,39,38,37
00359.png,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
00360.png,9,9,9,13,9,9,9,9,9,9,9,9,41,1,9,9,9,9,9,9
00361.png,38,38,11,38,10,38,38,3,38,38,36,38,38,33,38,38,12,38,11,38
00362.png,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
00363.png,39,38,33,38,38,38,38,17,38,38,38,38,38,38,38,38,38,35,38,12
00364.png,3,3,8,3,3,3,3,3,4,3,3,3,5,3,3,3,3,18,3,3
00365.png,11,11,11,11,12,11,12,12,11,11,11,11,11,11,11,11,11,11,11,18
00366.png,7,7,7,7,8,7,8,7,2,7,2,2,2,3,2,7,7,7,1,13
00367.png,38,38,6,42,12,6,38,13,38,38,38,38,38,38,38,36,32,13,18,13
00368.png,19,20,19,20,10,19,19,19,19,20,20,20,19,20,20,19,18,20,18,19
00369.png,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
00370.png,10,10,34,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
00371.png,18,18,18,26,26,18,18,18,18,20,18,18,18,18,18,18,11,18,18,18
00372.png,3,3,5,5,10,3,3,13,3,3,3,3,3,3,2,3,3,20,3,3
00373.png,5,5,5,7,7,5,5,3,5,5,5,4,5,5,2,5,5,1,5,5
00374.png,26,26,26,26,26,26,26,26,26,26,25,25,13,18,26,26,26,26,26,25
00375.png,1,1,1,8,7,1,1,2,1,1,1,1,1,1,2,1,1,11,1,18
00376.png,41,41,41,42,42,41,42,42,41,42,41,6,41,41,13,42,42,42,42,41
00377.png,13,13,13,13,13,13,13,13,13,13,13,13,25,25,13,13,13,13,13,13
00378.png,1,1,2,7,7,1,1,1,1,0,1,1,1,4,0,2,1,1,1,1
00379.png,18,18,18,18,26,18,18,10,18,18,18,18,18,18,18,18,18,18,12,13
00380.png,19,20,20,19,10,20,19,19,20,20,20,18,20,19,20,19,18,18,18,20
00381.png,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
00382.png,38,40,38,38,34,33,38,38,38,38,33,38,39,39,38,38,38,36,38,35
00383.png,4,4,4,8,8,4,4,4,4,4,4,4,4,4,4,4,4,4,7,4
00384.png,35,35,35,35,34,38,35,13,36,35,36,35,35,35,35,35,35,35,35,35
00385.png,25,25,25,25,11,25,31,25,25,25,25,25,21,25,25,25,25,18,11,25
00386.png,34,34,34,34,34,34,34,33,34,33,33,13,13,13,13,34,35,35,33,33
00387.png,12,12,12,12,10,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
00388.png,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
00389.png,9,9,9,8,8,9,9,9,9,9,9,12,16,41,41,9,9,9,7,13
00390.png,4,4,4,4,8,4,4,4,4,4,4,4,4,4,4,4,9,4,4,15
00391.png,33,33,36,34,36,33,33,33,33,33,2,33,33,33,36,33,35,33,33,35
00392.png,28,28,31,20,9,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28
00393.png,2,10,10,11,17,3,3,3,3,3,3,2,2,2,2,18,3,1,17,12
00394.png,1,1,1,1,1,4,1,4,4,4,41,25,13,13,13,4,15,1,18,1
00395.png,5,5,5,5,10,5,5,6,5,5,5,5,5,2,5,10,5,5,8,13
00396.png,4,4,8,5,10,4,4,4,4,4,4,4,4,4,4,4,4,4,15,4
00397.png,38,38,38,38,38,38,38,38,38,38,39,38,38,38,38,38,39,38,35,38
00398.png,4,4,4,8,8,4,4,10,4,4,4,4,4,4,4,4,4,4,4,4
00399.png,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
00400.png,38,38,38,38,38,38,38,17,38,38,38,38,38,38,38,38,39,38,38,38
00401.png,36,36,34,36,34,36,35,36,36,36,36,36,40,25,41,36,36,36,35,36
00402.png,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,15,10,15,10
00403.png,0,8,8,8,9,4,4,0,8,0,0,0,0,0,0,4,0,11,1,15
00404.png,38,39,37,37,38,39,38,38,39,39,37,39,39,38,37,40,35,35,38,37
00405.png,36,36,38,34,38,35,36,36,37,36,36,36,34,36,36,35,35,36,35,33
00406.png,8,8,5,5,7,8,8,7,8,8,8,4,4,2,1,8,2,8,8,8
00407.png,25,18,25,25,25,25,27,25,25,25,25,25,25,25,25,25,11,25,25,25
00408.png,5,5,5,8,8,4,5,5,1,1,1,15,15,32,32,5,13,1,1,1
00409.png,2,2,2,2,2,1,2,2,2,2,2,2,16,2,2,1,2,18,1,17
00410.png,25,25,25,11,25,25,25,25,25,22,25,25,25,31,25,25,11,25,18,11
00411.png,14,14,14,14,14,14,14,14,14,14,14,14,18,14,1,14,14,14,14,17
00412.png,2,2,2,2,10,2,2,2,2,2,2,2,2,2,2,2,2,24,2,7
00413.png,26,18,26,19,26,26,26,26,26,26,26,21,26,26,26,18,26,18,26,26
00414.png,29,29,23,29,29,29,29,29,29,29,29,29,29,29,29,29,29,11,11,29
00415.png,10,10,10,10,10,10,10,10,10,10,10,10,10,10,2,10,10,10,10,15
00416.png,10,10,5,10,8,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
00417.png,14,14,14,14,14,14,14,14,14,14,14,14,14,14,12,14,14,14,14,14
00418.png,9,9,9,10,20,9,9,9,9,9,9,9,9,9,9,9,9,9,17,13
00419.png,2,2,5,5,5,2,2,2,2,2,2,7,2,2,2,2,2,2,3,3
00420.png,3,3,3,3,5,3,3,3,3,3,1,6,2,3,3,3,15,3,3,15
00421.png,4,2,9,11,42,5,7,4,9,0,1,0,4,2,1,2,9,9,38,1
00422.png,19,19,19,22,19,20,19,19,19,22,19,19,19,19,19,19,18,20,19,20
00423.png,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,42,17
00424.png,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,15,10
00425.png,13,13,13,13,13,13,13,12,13,13,13,13,13,13,13,13,13,13,13,13
00426.png,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
00427.png,20,19,27,23,11,20,31,30,20,20,22,20,19,20,19,20,20,20,6,25
00428.png,38,38,38,40,40,40,40,40,38,38,40,38,38,38,40,38,36,39,35,40
00429.png,34,34,40,36,34,33,33,34,34,33,33,33,33,33,33,34,34,33,33,35
00430.png,11,11,30,30,23,11,11,30,11,11,11,11,23,23,21,11,11,23,24,25
00431.png,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
00432.png,34,34,34,38,34,34,34,34,34,33,12,25,13,13,25,34,34,34,34,35
00433.png,34,34,33,34,34,34,33,33,33,33,33,33,33,33,38,33,35,33,33,34
00434.png,12,12,12,42,42,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
00435.png,6,6,6,6,6,6,6,6,6,6,6,6,41,1,41,6,42,42,6,42
00436.png,10,10,10,10,10,10,5,10,10,10,10,10,16,10,10,10,10,10,10,10
00437.png,10,10,10,8,10,10,10,17,10,10,10,16,10,10,10,10,10,10,10,10
00438.png,8,8,6,8,5,8,8,8,8,8,8,8,8,8,5,8,8,8,8,5
00439.png,3,1,5,5,11,3,3,5,3,3,3,3,3,3,3,3,3,3,30,15
00440.png,22,22,22,8,22,22,22,22,22,25,22,22,22,22,22,22,22,11,22,22
00441.png,17,17,17,17,17,17,17,17,17,17,17,17,38,16,16,17,17,17,17,17
00442.png,7,7,7,7,7,7,7,7,7,7,5,7,1,7,7,7,8,7,7,1
00443.png,30,30,30,30,23,29,29,22,28,23,18,18,18,18,13,29,28,30,18,13
00444.png,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,18
00445.png,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
00446.png,31,31,25,16,6,31,31,11,31,31,31,31,31,31,31,18,23,31,31,11
00447.png,38,38,38,34,5,38,38,38,38,38,41,13,35,16,37,38,38,38,12,38
00448.png,38,40,40,40,40,38,40,36,38,40,37,37,38,38,38,38,36,38,38,36
00449.png,8,8,8,5,11,8,8,8,8,8,8,8,8,8,8,8,8,8,15,8
00450.png,9,9,9,9,9,9,9,16,9,9,9,9,9,9,9,9,9,9,18,18
00451.png,10,10,10,8,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10
00452.png,2,2,2,2,2,2,2,5,2,2,2,2,2,2,2,2,2,1,10,15
00453.png,40,40,40,34,34,40,40,40,40,40,40,40,40,40,40,36,40,33,40,33
00454.png,1,1,8,8,8,1,2,1,1,1,1,15,1,1,1,1,1,8,1,1
00455.png,38,40,38,34,34,38,40,40,38,41,41,42,13,12,13,12,39,38,39,38
00456.png,14,14,14,14,14,14,14,14,14,14,14,14,14,14,12,14,14,14,14,14
00457.png,8,8,8,8,10,7,8,8,8,8,8,8,8,8,8,8,8,10,8,8
00458.png,39,39,39,39,39,39,39,39,39,38,38,41,41,41,16,39,39,39,39,38
00459.png,6,42,6,42,42,6,6,6,6,6,5,4,6,6,6,6,6,6,18,42
00460.png,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35
00461.png,25,25,25,25,25,25,25,18,25,27,28,25,28,22,25,18,25,25,25,11
00462.png,25,25,25,23,22,25,25,25,25,25,25,25,25,25,25,25,25,11,25,25
00463.png,17,17,17,17,17,17,17,17,17,17,41,32,32,32,15,17,17,17,17,17
00464.png,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
00465.png,38,39,38,38,38,38,39,38,39,39,39,39,39,39,37,38,36,35,37,38
00466.png,7,7,7,8,8,7,8,7,7,7,7,7,7,7,7,7,7,7,8,10
00467.png,13,13,13,13,13,13,13,13,13,13,13,13,13,13,18,13,13,13,13,13
00468.png,14,14,14,14,14,14,14,14,14,14,14,14,14,14,25,14,14,14,18,14
00469.png,7,7,7,8,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,24
00470.png,8,8,8,8,8,8,8,8,8,8,8,8,8,8,7,8,8,8,7,10
00471.png,35,35,36,34,33,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35
00472.png,3,3,5,5,5,3,3,3,3,3,3,5,3,1,3,3,3,3,3,3
00473.png,1,1,1,7,7,1,1,1,1,1,1,1,41,1,13,1,1,1,1,1
00474.png,35,35,35,38,5,35,35,13,35,35,35,35,35,35,35,35,35,35,35,35
00475.png,12,12,12,40,38,12,12,12,13,13,13,13,13,13,13,12,12,12,12,12
00476.png,35,35,38,40,5,35,35,13,35,35,35,35,33,35,35,38,35,12,35,35
00477.png,36,36,1,3,36,35,36,36,36,36,36,36,36,36,36,36,35,35,36,36
00478.png,24,24,24,26,7,24,24,24,24,24,24,24,24,24,24,24,24,24,18,24
00479.png,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
00480.png,33,33,33,36,33,33,33,33,33,33,33,33,33,33,33,37,33,33,33,33
00481.png,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,17,1,2
00482.png,35,35,35,40,15,35,35,35,35,15,13,13,41,13,13,35,35,35,35,35
00483.png,6,6,6,6,6,6,6,4,6,6,6,6,6,6,6,6,6,6,6,6
00484.png,2,2,2,2,2,2,2,5,2,2,2,2,2,1,1,2,2,16,2,18
00485.png,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,11
00486.png,12,18,12,12,38,12,12,12,12,12,12,12,12,13,13,12,12,12,12,12
00487.png,31,31,31,31,31,31,31,31,31,31,23,31,31,31,31,31,31,18,31,18
00488.png,9,9,9,9,10,9,9,9,9,9,9,9,9,9,1,9,9,9,9,10
00489.png,14,14,14,18,17,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
00490.png,17,17,9,9,10,17,17,17,17,32,41,41,13,41,32,17,15,13,17,17
00491.png,26,26,11,11,10,26,26,26,26,26,26,26,18,23,25,26,26,22,26,11
00492.png,4,9,38,42,12,9,4,9,2,41,2,13,13,13,13,2,2,18,11,9
00493.png,3,3,3,5,1,3,3,5,3,3,3,3,3,3,3,3,1,3,18,3
00494.png,10,10,10,13,31,10,10,10,10,10,10,10,10,10,10,10,11,10,10,10
00495.png,5,5,7,7,3,5,5,5,5,5,1,5,5,5,1,5,5,5,5,5
00496.png,30,11,8,10,42,26,11,11,11,23,30,11,11,11,11,11,20,11,13,13
00497.png,9,9,9,9,9,16,9,9,9,9,9,9,9,9,9,9,9,9,9,16
00498.png,31,31,12,20,20,31,31,31,31,31,31,31,31,31,31,31,31,31,18,18
00499.png,40,40,34,34,35,34,35,13,34,35,40,35,34,34,40,35,34,34,38,40
00500.png,22,22,22,18,22,22,22,22,11,22,22,22,18,22,19,19,22,18,22,18
00501.png,30,22,30,28,13,29,28,31,30,18,25,13,25,18,18,29,28,30,18,13
00502.png,9,9,8,8,10,9,9,9,9,38,9,9,9,4,9,9,9,9,9,9
00503.png,7,7,7,10,10,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
00504.png,23,11,11,23,23,23,25,23,23,23,23,23,23,23,23,23,23,18,18,23
00505.png,4,8,8,8,20,4,4,10,4,4,4,4,4,4,4,10,4,4,18,4
00506.png,32,32,32,32,32,32,32,32,32,15,32,32,15,32,32,32,32,32,32,32
00507.png,42,42,6,6,8,42,42,4,42,42,42,42,42,42,42,42,4,42,42,12
00508.png,1,1,1,2,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
00509.png,3,3,3,10,10,5,3,3,5,3,3,3,3,3,3,8,3,3,3,10
00510.png,8,8,8,8,16,8,8,7,8,8,8,8,8,8,8,5,8,8,8,8
00511.png,2,2,5,5,5,2,2,2,2,2,2,2,1,1,15,2,2,2,2,2
00512.png,25,25,25,30,25,25,25,25,25,25,25,25,25,25,25,25,18,25,25,11
00513.png,22,25,25,23,25,22,25,25,25,19,19,19,19,19,19,25,18,25,22,31
00514.png,38,38,38,38,34,38,38,38,39,38,38,38,38,13,32,38,38,36,39,38
00515.png,33,33,38,34,34,33,33,33,33,33,33,12,33,12,33,33,35,35,33,1
00516.png,3,1,3,5,5,3,3,3,3,1,1,5,1,1,3,3,3,3,1,1
00517.png,1,1,2,5,1,1,1,1,1,0,4,41,41,41,13,0,3,5,28,13
00518.png,8,8,8,8,10,1,8,8,8,8,8,8,2,2,2,8,8,8,9,8
00519.png,4,4,4,8,8,4,4,4,4,4,4,4,4,4,4,4,4,13,4,31
00520.png,18,18,19,11,3,18,18,19,18,18,18,18,18,18,18,18,18,18,18,18
00521.png,26,26,26,20,18,26,26,26,26,26,26,25,18,18,18,26,26,18,26,26
00522.png,31,31,25,31,31,31,31,31,31,31,31,31,31,31,31,19,11,31,11,31
00523.png,14,14,14,14,17,14,14,14,14,14,14,14,13,13,41,14,14,14,14,14
00524.png,11,11,11,11,23,11,11,11,26,11,11,11,11,11,11,11,11,11,11,11
00525.png,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
00526.png,3,3,3,7,8,3,3,3,3,3,3,3,3,3,3,3,3,3,3,13
00527.png,5,2,5,5,7,5,5,5,1,2,2,2,41,32,16,5,5,2,5,10
00528.png,18,18,18,10,10,18,18,18,18,18,18,13,18,18,18,18,18,18,18,18
00529.png,4,4,8,8,8,4,4,4,4,4,4,4,4,4,4,4,4,4,18,4
00530.png,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
00531.png,15,15,15,15,15,15,15,9,15,15,15,15,15,15,15,15,15,15,15,15
00532.png,23,30,23,23,20,23,30,23,23,23,23,23,23,23,23,23,18,18,23,13
00533.png,1,1,1,1,1,1,1,1,9,1,1,1,1,1,1,1,1,1,1,1
00534.png,12,12,12,12,3,12,12,12,12,12,12,12,12,12,12,12,18,12,17,12
00535.png,31,31,31,31,31,31,31,17,25,31,25,31,31,31,31,31,31,11,25,18
00536.png,38,38,38,38,38,38,38,36,39,39,38,35,39,39,39,38,39,38,38,38
00537.png,6,6,6,6,10,6,6,6,42,6,6,6,6,6,6,6,6,6,11,42
00538.png,10,16,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,18,42
00539.png,35,35,35,37,37,35,35,35,35,35,36,38,25,13,13,35,35,35,35,35
00540.png,8,8,8,5,10,8,8,10,8,8,8,8,2,1,1,8,8,42,10,8
00541.png,6,6,42,42,8,6,6,3,6,6,6,6,6,6,6,6,6,6,42,42
00542.png,5,5,5,18,3,5,5,5,5,5,5,2,5,2,5,5,5,5,5,10
00543.png,12,12,12,12,12,12,12,12,12,13,12,13,12,13,12,12,12,12,12,12
00544.png,4,4,4,8,20,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4
00545.png,1,1,10,7,8,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1
00546.png,1,1,1,7,8,1,1,1,1,1,1,1,1,1,25,1,1,1,1,1
00547.png,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
00548.png,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,35
00549.png,12,12,12,12,9,12,12,12,12,38,41,13,25,25,25,12,12,12,12,12
00550.png,4,2,1,13,2,23,2,2,2,4,4,1,13,41,13,23,7,18,0,2
00551.png,5,2,5,8,8,5,5,5,5,2,5,5,1,1,1,5,5,3,5,5
00552.png,9,9,10,10,10,9,9,9,9,9,9,5,9,9,41,9,9,9,9,10
00553.png,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
00554.png,38,38,38,38,3,38,38,38,38,38,38,38,38,38,36,38,38,36,11,11
00555.png,4,4,4,8,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
00556.png,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
00557.png,8,8,8,10,8,8,7,8,8,8,8,8,8,1,1,8,8,13,8,8
00558.png,13,13,13,13,13,13,13,13,13,23,13,13,13,13,13,13,13,13,13,13
00559.png,24,24,25,26,9,24,25,24,24,24,24,24,24,24,24,24,24,24,24,24
00560.png,17,17,17,17,10,17,17,17,17,17,17,17,17,17,17,17,17,17,17,15
00561.png,10,10,10,10,10,10,10,10,10,10,10,10,10,10,2,10,15,10,10,10
00562.png,10,10,10,10,10,10,5,10,10,10,10,10,10,10,10,10,10,10,10,10
00563.png,18,18,18,20,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18
00564.png,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
00565.png,23,23,20,10,20,18,31,20,23,23,20,23,23,23,23,23,13,11,18,23
00566.png,10,10,10,10,10,10,5,10,3,10,10,10,10,10,9,10,10,10,10,3
00567.png,10,10,10,3,3,3,10,10,5,5,10,16,10,10,10,10,10,11,10,10
00568.png,1,2,1,2,3,1,1,2,1,1,1,1,2,2,4,5,0,1,1,1
00569.png,23,23,23,19,21,23,23,23,11,23,23,23,23,23,23,11,23,23,19,23
00570.png,3,3,5,8,10,3,3,8,3,1,3,3,38,3,3,3,3,3,11,3
00571.png,8,8,8,8,8,8,8,8,8,8,8,8,2,2,2,8,7,8,8,8
00572.png,41,41,41,41,42,41,41,41,41,16,9,9,41,16,41,41,41,41,16,41
00573.png,6,6,6,6,6,6,6,6,6,6,6,42,6,40,6,6,6,6,6,42
00574.png,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
00575.png,33,33,34,33,34,33,33,34,33,33,33,33,33,33,36,36,33,33,35,33
00576.png,3,5,5,5,3,5,3,3,5,3,2,1,2,2,12,5,5,5,5,17
00577.png,2,1,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,14,2
00578.png,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
00579.png,0,1,5,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,8,0
00580.png,17,17,17,17,17,17,17,17,17,17,17,17,41,41,11,17,17,17,17,17
00581.png,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,15,10,10,10
00582.png,7,7,7,5,7,7,7,7,7,7,7,7,7,7,12,7,18,7,7,7
00583.png,1,1,2,7,7,1,1,1,1,1,4,41,41,16,16,1,1,1,4,1
00584.png,35,37,39,35,35,35,37,35,35,35,35,35,35,35,35,35,35,39,35,39
00585.png,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
00586.png,2,1,2,1,10,2,2,3,1,1,2,1,1,1,1,1,2,2,1,42
00587.png,30,30,30,23,31,30,30,30,11,18,11,30,30,30,30,30,11,18,30,24
00588.png,5,5,5,5,5,5,2,5,1,5,5,5,5,5,2,5,5,5,5,1
00589.png,5,1,5,7,2,5,5,5,1,1,5,2,2,2,1,5,5,1,5,5
00590.png,35,35,33,35,33,35,35,35,35,35,35,35,35,35,35,35,35,36,35,35
00591.png,13,13,13,17,13,25,13,13,13,13,13,13,13,13,13,13,13,17,23,13
00592.png,16,16,16,16,16,16,16,16,1,16,16,12,25,16,16,16,16,35,15,16
00593.png,17,17,17,17,17,17,17,17,17,17,17,17,13,32,16,17,17,17,17,17
00594.png,11,11,11,11,25,11,11,11,11,11,11,11,11,11,1,11,11,11,11,11
00595.png,3,3,3,3,5,3,3,3,3,1,3,0,3,3,3,3,3,3,3,3
00596.png,4,4,20,8,31,4,4,10,4,23,4,4,2,4,4,4,12,20,18,5
00597.png,29,29,29,28,26,29,29,22,29,29,29,29,29,29,29,28,28,29,18,29
00598.png,2,2,2,5,9,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2
00599.png,26,26,26,7,13,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26
00600.png,2,2,1,14,13,1,2,3,2,2,2,2,1,2,1,2,2,18,1,2
00601.png,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,18
00602.png,4,4,4,7,26,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4
00603.png,19,20,20,10,10,20,18,19,19,20,19,19,19,19,19,19,18,19,18,19
